Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"562.138594","Escherichia coli KE50",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","KE50",,,"UPEC","MLST.ecoli_achtman_4.131",,,,,,,,,,,,,,,,"Good","2023-12-26T00:00:00Z",,,"PRJNA1049017","SAMN38673178","GCA_034642955.1",,"CP141083,CP141082",,,"Illumina NextSeq; Oxford Nanopore MiniION","109x","other; flye v. 2.9.2",,1,2,5088100,50.638924,1,4960613,84,22,,5085,100,99.1,0.2,100,,"Infected Human Urine",,"2023-02-09",2023,,"USA",,,,"North America","USA: Dallas, Texas",,"Homo sapiens","Human","Female","58","Recurrent Urinary Tract Infection","Human",,,"host_description:Post-menopausal human female;host_disease_stage:Recurrent","collected_by:Jacob Hogins",,"2024-01-31T19:15:39.254Z","2024-01-31T19:15:39.254Z"
"562.138595","Escherichia coli KE48",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","KE48",,,"UPEC","MLST.ecoli_achtman_4.73",,,,,,,,,,,,,,,,"Good","2023-12-26T00:00:00Z",,,"PRJNA1049017","SAMN38673177","GCA_034643255.1",,"CP141084,CP141085,CP141086,CP141087",,,"Illumina NextSeq; Oxford Nanopore MiniION","96x","other; flye v. 2.9.2",,3,4,5074368,50.49025,1,4638488,90,22,,4988,100,98.8,0.4,100,,"Infected Human Urine",,"2022-12-19",2022,,"USA",,,,"North America","USA: Dallas, Texas",,"Homo sapiens","Human","Female","81","Recurrent Urinary Tract Infection","Human",,,"host_description:Post-menopausal human female;host_disease_stage:Recurrent","collected_by:Jacob Hogins",,"2024-01-31T19:15:35.469Z","2024-01-31T19:15:35.469Z"
"562.138596","Escherichia coli KE41",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","KE41",,,"UPEC","MLST.ecoli_achtman_4.1193",,,,,,,,,,,,,,,,"Good","2023-12-26T00:00:00Z",,,"PRJNA1049017","SAMN38673173","GCA_034644215.1",,"CP141093,CP141094,CP141095",,,"Illumina NextSeq; Oxford Nanopore MiniION","106x","other; flye v. 2.9.2",,2,3,5224179,50.69769,1,5050178,91,22,,5317,100,98.8,,99.9,,"Infected Human Urine",,"2022-10-17",2022,,"USA",,,,"North America","USA: Dallas, Texas",,"Homo sapiens","Human","Female","69","Recurrent Urinary Tract Infection","Human",,,"host_description:Post-menopausal human female;host_disease_stage:Recurrent","collected_by:Jacob Hogins",,"2024-01-31T19:15:22.047Z","2024-01-31T19:15:22.047Z"
"562.138597","Escherichia coli KE51",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","KE51",,,"UPEC","MLST.ecoli_achtman_4.73",,,,,,,,,,,,,,,,"Good","2023-12-26T00:00:00Z",,,"PRJNA1049017","SAMN38673179","GCA_034642855.1",,"CP141080,CP141081",,,"Illumina NextSeq; Oxford Nanopore MiniION","107x","other; flye v. 2.9.2",,1,2,5319087,50.55471,1,5184850,95,22,,5407,99.9,98.9,,100,,"Infected Human Urine",,"2023-02-13",2023,,"USA",,,,"North America","USA: Dallas, Texas",,"Homo sapiens","Human","Female","77","Recurrent Urinary Tract Infection","Human",,,"host_description:Post-menopausal human female;host_disease_stage:Recurrent","collected_by:Jacob Hogins",,"2024-01-31T19:15:18.233Z","2024-01-31T19:15:18.233Z"
"562.138598","Escherichia coli KE46",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","KE46",,,"UPEC","MLST.ecoli_achtman_4.58",,,,,,,,,,,,,,,,"Good","2023-12-26T00:00:00Z",,,"PRJNA1049017","SAMN38673175","GCA_034643955.1",,"CP141090",,,"Illumina NextSeq; Oxford Nanopore MiniION","101x","other; flye v. 2.9.2",,,1,4736141,50.712364,1,4736141,87,22,,4681,99.8,99.3,,100,,"Infected Human Urine",,"2022-11-14",2022,,"USA",,,,"North America","USA: Dallas, Texas",,"Homo sapiens","Human","Female","36","Recurrent Urinary Tract Infection","Human",,,"host_description:Post-menopausal human female;host_disease_stage:Recurrent","collected_by:Jacob Hogins",,"2024-01-31T19:14:56.121Z","2024-01-31T19:14:56.121Z"
"562.138599","Escherichia coli KE47",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","KE47",,,"UPEC","MLST.ecoli_achtman_4.69",,,,,,,,,,,,,,,,"Good","2023-12-26T00:00:00Z",,,"PRJNA1049017","SAMN38673176","GCA_034643695.1",,"CP141088,CP141089",,,"Illumina NextSeq; Oxford Nanopore MiniION","78x","other; flye v. 2.9.2",,1,2,5144463,50.71429,1,4938057,89,22,,5128,99.8,99,0.1,100,,"Infected Human Urine",,"2022-11-14",2022,,"USA",,,,"North America","USA: Dallas, Texas",,"Homo sapiens","Human","Female","74","Recurrent Urinary Tract Infection","Human",,,"host_description:Post-menopausal human female;host_disease_stage:Recurrent","collected_by:Jacob Hogins",,"2024-01-31T19:15:26.530Z","2024-01-31T19:15:26.530Z"
"562.138600","Escherichia coli KE40",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","KE40",,,"UPEC","MLST.ecoli_achtman_4.69",,,,,,,,,,,,,,,,"Good","2023-12-26T00:00:00Z",,,"PRJNA1049017","SAMN38673171","GCA_034644455.1",,"CP141100,CP141101",,,"Illumina NextSeq; Oxford Nanopore MiniION","108x","other; flye v. 2.9.2",,1,2,5306115,50.7541,1,5154153,95,22,,5403,99.7,98.9,,100,,"Infected Human Urine",,"2022-10-13",2022,,"USA",,,,"North America","USA: Dallas, Texas",,"Homo sapiens","Human","Female","72","Recurrent Urinary Tract Infection","Human",,,"host_description:Post-menopausal human female;host_disease_stage:Recurrent","collected_by:Jacob Hogins",,"2024-01-31T19:17:03.563Z","2024-01-31T19:17:03.563Z"
"562.152670","Escherichia coli 99E3116",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","99E3116","O45:H2",,"EHEC","MLST.Escherichia_coli_2.135,MLST.Escherichia_coli_1.5266",,,,,,,,,,,,,,,,"Good","2024-05-29T00:00:00Z",,,"PRJNA935790","SAMN37037278",,,"CP157168,CP157169",,,"Oxford Nanopore PromethION","247x","Flye v. 2.9.3",,1,2,5477568,50.662502,1,5403413,96,22,,5884,99.7,97.1,2.1,99.6,,"stool",,"1999",1999,,"USA",,,,"North America","USA",,"Homo sapiens","Human",,,,"Human",,,,,,"2024-07-08T02:57:47.637Z","2024-07-08T02:57:47.637Z"
"562.152671","Escherichia coli 99E2750",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","99E2750","O45:H2",,"EHEC","MLST.Escherichia_coli_2.135",,,,,,,,,,,,,,,,"Good","2024-05-29T00:00:00Z",,,"PRJNA935790","SAMN37037279",,,"CP157170,CP157171",,,"Oxford Nanopore PromethION","245x","Flye v. 2.9.3",,1,2,5400602,50.66661,1,5357681,96,22,,5714,99.9,97.7,1.3,99.3,,"stool",,"1999",1999,,"USA",,,,"North America","USA",,"Homo sapiens","Human",,,,"Human",,,,,,"2024-07-08T02:55:46.195Z","2024-07-08T02:55:46.195Z"
"562.17359","Escherichia coli strain 81009",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","81009","O25b:H4",,"ExPEC","MLST.ecoli_achtman_4.131",,,,,,,,,,,,,,,,"Good","2017-05-24T00:00:00Z",,,"PRJNA383781","SAMN06808253","GCA_002157245.1",,"CP021179,CP021180","Arsanis Biosciences GmbH","Complete","PacBio","275.0x","Celera Assembler v. HGAP4",,1,2,5147804,50.8,1,5012084,87,8,,5116,99.8,98.2,,100,,"urine",,"2009-10-25",2009,,"United Arab Emirates",,,,"Asia","United Arab Emirates: Tawam Hospital, Al Ain",,"Human, Homo sapiens","Human","Male","76","Bacteriuria","Human",,,,"collected_by:Sylvia El Kurdi","Finished quality genome assembly of Escherichia coli 81009, an ST131-O25b:H4 prototype with multi-drug resistance phenotype","2017-07-21T20:56:47.486Z","2017-07-21T20:56:47.486Z"
"562.28183","Escherichia coli strain BH100L",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","BH100L",,,"UPEC","MLST.ecoli_achtman_4.127",,,,,,,,,,,,,,,,"Good","2018-01-17T00:00:00Z",,,"PRJNA389912","SAMN08118424","GCA_002887715.1",,"CP025716","UFMG","Complete","Illumina HiSeq","888.0x","SPAdes v. 2.9",,,1,5033214,50.53016,1,5033214,83,15,,5014,99.6,97.5,1.1,96.7,,"urine","isolated from a patient with urinary tract infection in Belo Horizonte, Brazil","1974",1974,,"Brazil",,,,"South America","Brazil: Belo Horizonte",,"Human, Homo sapiens","Human","Female",,"Urinary tract infection","Human",,,,"collected_by:Edmar Chartone Souza","Escherichia coli BH100 was isolated from a patient with urinary tract infection in Belo Horizonte, Brazil.","2018-05-25T18:51:26.538Z","2018-05-25T18:51:26.538Z"
"562.28203","Escherichia coli strain BH100N",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","BH100N",,,"UPEC","MLST.ecoli_achtman_4.127",,,,,,,,,,,,,,,,"Good","2018-01-26T00:00:00Z",,,"PRJNA389912","SAMN08272629","GCA_002900305.1",,"CP025703","UFMG","Complete","Illumina HiSeq","368.0x","SPAdes v. 2.9",,,1,5116034,50.436626,1,5116034,93,15,,5129,100,97.3,2.6,97.8,,"urine","isolated from a patient with urinary tract infection in Belo Horizonte, Brazil","1974",1974,,"Brazil",,,,"South America","Brazil: Belo Horizonte",,"Human, Homo sapiens","Human","Female",,"Urinary tract infection","Human",,,,"collected_by:Edmar Chartone Souza","Escherichia coli BH100 was isolated from a patient with urinary tract infection in Belo Horizonte, Brazil.","2018-05-25T20:12:16.671Z","2018-05-25T20:12:16.671Z"
"562.28391","Escherichia coli strain FHI_NMBU_03",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","FHI_NMBU_03","O81:H6",,"ExPEC/IPEC","MLST.ecoli_achtman_4.28",,,,,,,,,,,,,,,,"Good","2018-02-06T00:00:00Z",,,"PRJNA362852","SAMN06250205","GCA_002951855.1",,"CP019455,CP019456","Norwegian University of Life Sciences","Complete","Oxford Nanopore MinION; Illumina MiSeq","21.6x","CANU v. DEC-2016",,1,2,4844877,50.628242,1,4685056,84,8,,4957,99.9,99.2,0.4,99.3,,"Fecal sample",,"2012-09",2012,,"Norway",,,,"Europe","Norway: south east",,"Human, Homo sapiens","Human",,,"Diarrhea","Human",,,"host_disease_outcome:recovery","collected_by:Norwegian Institute of Public Health","Sequence characterization of hybrid IPEC/ExPEC isolates of Escherichia coli","2018-05-26T02:00:26.111Z","2018-05-26T02:00:26.111Z"
"562.28692","Escherichia coli strain 2015C-3163",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","2015C-3163","O103:H2",,"STEC","MLST.ecoli_achtman_4.17",,,,,,,,,,,,,,,,"Good","2018-03-26T00:00:00Z",,,"PRJNA218110","SAMN08579553","GCA_003017375.1",,"CP027219,CP027220","CDC","Complete","PacBio","73.109x","HGAP v. 3",,1,2,5594293,50.68857,1,5500189,97,22,,5784,99.9,99.3,0.1,100,,"stool",,"2014-06",2014,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"PulseNet STEC genome reference library","2018-05-26T07:56:39.299Z","2018-05-26T07:56:39.299Z"
"562.28693","Escherichia coli strain 2015C-3101",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","2015C-3101","O111:H8",,"STEC","MLST.ecoli_achtman_4.16",,,,,,,,,,,,,,,,"Good","2018-03-26T00:00:00Z",,,"PRJNA218110","SAMN08579554","GCA_003017455.1",,"CP027221,CP027222,CP027223","CDC","Complete","PacBio","70.272x","HGAP v. 3",,2,3,5434211,50.56147,1,5313278,108,22,,5643,99.9,98.1,0.7,100,,"stool",,"2014-07",2014,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"PulseNet STEC genome reference library","2018-05-26T07:56:46Z","2018-05-26T07:56:46Z"
"562.28695","Escherichia coli strain 2014C-4135",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","2014C-4135","O113:H21",,"STEC","MLST.ecoli_achtman_4.56",,,,,,,,,,,,,,,,"Good","2018-03-26T00:00:00Z",,,"PRJNA218110","SAMN08579556","GCA_003017615.1",,"CP027310,CP027311","CDC","Complete","PacBio","110.963x","HGAP v. 3",,1,2,5082486,50.76199,1,4949048,94,22,,5057,99.9,98.4,2,100,,"stool",,"2014-05",2014,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"PulseNet STEC genome reference library","2018-05-26T07:58:10.313Z","2018-05-26T07:58:10.313Z"
"562.28697","Escherichia coli strain 2013C-3033",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","2013C-3033","O146:H21",,"STEC","MLST.ecoli_achtman_4.442",,,,,,,,,,,,,,,,"Good","2018-03-26T00:00:00Z",,,"PRJNA218110","SAMN08579559","GCA_003017765.1",,"CP027323,CP027324","CDC","Complete","PacBio","230.753x","HGAP v. 3",,1,2,5553868,50.78079,1,5426201,96,22,,5650,99.9,99,,100,,"stool",,,,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"PulseNet STEC genome reference library","2018-05-26T07:59:51.231Z","2018-05-26T07:59:51.231Z"
"562.28698","Escherichia coli strain 2013C-4830",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","2013C-4830","O165:H25",,"STEC","MLST.ecoli_achtman_4.119",,,,,,,,,,,,,,,,"Good","2018-03-26T00:00:00Z",,,"PRJNA218110","SAMN08579560","GCA_003017805.1",,"CP027325,CP027326,CP027327","CDC","Complete","PacBio","122.932x","HGAP v. 3",,2,3,5303516,50.608105,1,5135675,105,22,,5639,99.6,98.5,3,100,,,,"2013-10",2013,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"PulseNet STEC genome reference library","2018-05-26T07:59:45.153Z","2018-05-26T07:59:45.153Z"
"562.28699","Escherichia coli strain 2014C-3741",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","2014C-3741","O174:H8",,"STEC","MLST.ecoli_achtman_4.13",,,,,,,,,,,,,,,,"Good","2018-03-26T00:00:00Z",,,"PRJNA218110","SAMN08579561","GCA_003017885.1",,"CP027328,CP027329,CP027330","CDC","Complete","PacBio","197.393x","Canu v. 1.6",,2,3,5626021,50.67876,1,5394779,90,22,,5754,99.7,98.3,0.4,100,,,,"2013-10",2013,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"PulseNet STEC genome reference library","2018-05-26T08:00:57.487Z","2018-05-26T08:00:57.487Z"
"562.28700","Escherichia coli strain 2014C-3051",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","2014C-3051","O71:H11",,"STEC","MLST.ecoli_achtman_4.21",,,,,,,,,,,,,,,,"Good","2018-03-26T00:00:00Z",,,"PRJNA218110","SAMN08579564","GCA_003017915.1",,"CP027338,CP027339","CDC","Complete","PacBio","92.732x","HGAP v. 3",,1,2,5690119,50.64274,1,5597475,101,22,,5975,99.4,97.6,1.8,100,,"stool",,"2013-03",2013,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"PulseNet STEC genome reference library","2018-05-26T08:01:14.110Z","2018-05-26T08:01:14.110Z"
"562.28705","Escherichia coli strain 2013C-4404",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","2013C-4404","O91:H14",,"STEC","MLST.ecoli_achtman_4.33",,,,,,,,,,,,,,,,"Good","2018-03-26T00:00:00Z",,,"PRJNA218110","SAMN08579575","GCA_003018015.1",,"CP027376,CP027377,CP027378,CP027379","CDC","Complete","PacBio","166.017x","HGAP v. 3",,3,4,5297965,50.770947,1,5009822,89,22,,5699,99.9,95.9,7,100,,"stool",,"2013-08",2013,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"PulseNet STEC genome reference library;many frameshifted proteins","2018-05-26T08:01:03.378Z","2018-05-26T08:01:03.378Z"
"562.28708","Escherichia coli strain 2013C-3492",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","2013C-3492","O172:H25",,"STEC","MLST.ecoli_achtman_4.660",,,,,,,,,,,,,,,,"Good","2018-03-26T00:00:00Z",,,"PRJNA218110","SAMN08579580","GCA_003018075.1",,"CP027445,CP027446","CDC","Complete","PacBio","93.11x","HGAP v. 3",,1,2,5270374,50.618874,1,5196105,100,22,,5603,99.8,98.6,1.6,100,,"stool",,"2013-03",2013,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"PulseNet STEC genome reference library","2018-05-26T08:01:27.894Z","2018-05-26T08:01:27.894Z"
"562.28716","Escherichia coli strain 2012C-4502",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","2012C-4502","O185:H28",,"STEC","MLST.ecoli_achtman_4.658",,,,,,,,,,,,,,,,"Good","2018-03-26T00:00:00Z",,,"PRJNA218110","SAMN08579579","GCA_003018255.1",,"CP027440,CP027441","CDC","Complete","PacBio","127.87x","HGAP v. 3",,1,2,5066380,50.918762,1,4892666,93,22,,5022,99.9,98.7,1.1,100,,"stool",,"2012-09",2012,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"PulseNet STEC genome reference library","2018-05-26T08:01:20.143Z","2018-05-26T08:01:20.143Z"
"562.28721","Escherichia coli strain 00-3076",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","00-3076","O113:H21",,"STEC","MLST.ecoli_achtman_4.223",,,,,,,,,,,,,,,,"Good","2018-03-26T00:00:00Z",,,"PRJNA218110","SAMN08579602","GCA_003018355.1",,"CP027584,CP027585","CDC","Complete","PacBio","186.121x","HGAP v. 3",,1,2,5158555,50.772495,1,4997979,95,22,,5135,99.9,99.5,,100,,"urine",,"2000",2000,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"PulseNet STEC genome reference library","2018-05-26T08:02:24.277Z","2018-05-26T08:02:24.277Z"
"562.28723","Escherichia coli strain 2013C-3304",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","2013C-3304","O71:H8",,"STEC","MLST.ecoli_achtman_4.2836",,,,,,,,,,,,,,,,"Good","2018-03-26T00:00:00Z",,,"PRJNA218110","SAMN08579606","GCA_003018415.1",,"CP027593,CP027594,CP027595,CP027596","CDC","Complete","PacBio","112.231x","HGAP v. 3",,3,4,5448869,50.678253,1,5310050,108,22,,5636,99.9,98.7,1.5,100,,"stool",,"2013-01",2013,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"PulseNet STEC genome reference library","2018-05-26T08:02:58.887Z","2018-05-26T08:02:58.887Z"
"562.28729","Escherichia coli strain 2013C-4225",,562,"131567;2;3379134;1224;1236;91347;543;561;562","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli","Complete","2013C-4225","O103:H11",,"STEC","MLST.ecoli_achtman_4.723",,,,,,,,,,,,,,,,"Good","2018-03-26T00:00:00Z",,,"PRJNA218110","SAMN08579596","GCA_003018555.1",,"CP027577,CP027578","CDC","Complete","PacBio","76.725x","HGAP v. 3",,1,2,5734160,50.678078,1,5646446,95,22,,5979,99.4,98.4,,100,,"stool",,"2013-04",2013,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"PulseNet STEC genome reference library","2018-05-26T08:03:22.414Z","2018-05-26T08:03:22.414Z"
