Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
562.138594,Escherichia coli KE50,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,KE50,,,UPEC,MLST.ecoli_achtman_4.131,,,,,,,,,,,,,,,,Good,2023-12-26T00:00:00Z,,,PRJNA1049017,SAMN38673178,GCA_034642955.1,,"CP141083,CP141082",,,Illumina NextSeq; Oxford Nanopore MiniION,109x,other; flye v. 2.9.2,,1.0,2.0,5088100.0,50.638924,1.0,4960613.0,84.0,22.0,,5085.0,100.0,99.1,0.2,100.0,,Infected Human Urine,,2023-02-09,2023.0,,USA,,,,North America,"USA: Dallas, Texas",,Homo sapiens,Human,Female,58,Recurrent Urinary Tract Infection,Human,,,host_description:Post-menopausal human female;host_disease_stage:Recurrent,collected_by:Jacob Hogins,,2024-01-31T19:15:39.254Z,2024-01-31T19:15:39.254Z
562.138595,Escherichia coli KE48,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,KE48,,,UPEC,MLST.ecoli_achtman_4.73,,,,,,,,,,,,,,,,Good,2023-12-26T00:00:00Z,,,PRJNA1049017,SAMN38673177,GCA_034643255.1,,"CP141084,CP141085,CP141086,CP141087",,,Illumina NextSeq; Oxford Nanopore MiniION,96x,other; flye v. 2.9.2,,3.0,4.0,5074368.0,50.49025,1.0,4638488.0,90.0,22.0,,4988.0,100.0,98.8,0.4,100.0,,Infected Human Urine,,2022-12-19,2022.0,,USA,,,,North America,"USA: Dallas, Texas",,Homo sapiens,Human,Female,81,Recurrent Urinary Tract Infection,Human,,,host_description:Post-menopausal human female;host_disease_stage:Recurrent,collected_by:Jacob Hogins,,2024-01-31T19:15:35.469Z,2024-01-31T19:15:35.469Z
562.138596,Escherichia coli KE41,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,KE41,,,UPEC,MLST.ecoli_achtman_4.1193,,,,,,,,,,,,,,,,Good,2023-12-26T00:00:00Z,,,PRJNA1049017,SAMN38673173,GCA_034644215.1,,"CP141093,CP141094,CP141095",,,Illumina NextSeq; Oxford Nanopore MiniION,106x,other; flye v. 2.9.2,,2.0,3.0,5224179.0,50.69769,1.0,5050178.0,91.0,22.0,,5317.0,100.0,98.8,,99.9,,Infected Human Urine,,2022-10-17,2022.0,,USA,,,,North America,"USA: Dallas, Texas",,Homo sapiens,Human,Female,69,Recurrent Urinary Tract Infection,Human,,,host_description:Post-menopausal human female;host_disease_stage:Recurrent,collected_by:Jacob Hogins,,2024-01-31T19:15:22.047Z,2024-01-31T19:15:22.047Z
562.138597,Escherichia coli KE51,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,KE51,,,UPEC,MLST.ecoli_achtman_4.73,,,,,,,,,,,,,,,,Good,2023-12-26T00:00:00Z,,,PRJNA1049017,SAMN38673179,GCA_034642855.1,,"CP141080,CP141081",,,Illumina NextSeq; Oxford Nanopore MiniION,107x,other; flye v. 2.9.2,,1.0,2.0,5319087.0,50.55471,1.0,5184850.0,95.0,22.0,,5407.0,99.9,98.9,,100.0,,Infected Human Urine,,2023-02-13,2023.0,,USA,,,,North America,"USA: Dallas, Texas",,Homo sapiens,Human,Female,77,Recurrent Urinary Tract Infection,Human,,,host_description:Post-menopausal human female;host_disease_stage:Recurrent,collected_by:Jacob Hogins,,2024-01-31T19:15:18.233Z,2024-01-31T19:15:18.233Z
562.138598,Escherichia coli KE46,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,KE46,,,UPEC,MLST.ecoli_achtman_4.58,,,,,,,,,,,,,,,,Good,2023-12-26T00:00:00Z,,,PRJNA1049017,SAMN38673175,GCA_034643955.1,,CP141090,,,Illumina NextSeq; Oxford Nanopore MiniION,101x,other; flye v. 2.9.2,,,1.0,4736141.0,50.712364,1.0,4736141.0,87.0,22.0,,4681.0,99.8,99.3,,100.0,,Infected Human Urine,,2022-11-14,2022.0,,USA,,,,North America,"USA: Dallas, Texas",,Homo sapiens,Human,Female,36,Recurrent Urinary Tract Infection,Human,,,host_description:Post-menopausal human female;host_disease_stage:Recurrent,collected_by:Jacob Hogins,,2024-01-31T19:14:56.121Z,2024-01-31T19:14:56.121Z
562.138599,Escherichia coli KE47,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,KE47,,,UPEC,MLST.ecoli_achtman_4.69,,,,,,,,,,,,,,,,Good,2023-12-26T00:00:00Z,,,PRJNA1049017,SAMN38673176,GCA_034643695.1,,"CP141088,CP141089",,,Illumina NextSeq; Oxford Nanopore MiniION,78x,other; flye v. 2.9.2,,1.0,2.0,5144463.0,50.71429,1.0,4938057.0,89.0,22.0,,5128.0,99.8,99.0,0.1,100.0,,Infected Human Urine,,2022-11-14,2022.0,,USA,,,,North America,"USA: Dallas, Texas",,Homo sapiens,Human,Female,74,Recurrent Urinary Tract Infection,Human,,,host_description:Post-menopausal human female;host_disease_stage:Recurrent,collected_by:Jacob Hogins,,2024-01-31T19:15:26.530Z,2024-01-31T19:15:26.530Z
562.1386,Escherichia coli KE40,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,KE40,,,UPEC,MLST.ecoli_achtman_4.69,,,,,,,,,,,,,,,,Good,2023-12-26T00:00:00Z,,,PRJNA1049017,SAMN38673171,GCA_034644455.1,,"CP141100,CP141101",,,Illumina NextSeq; Oxford Nanopore MiniION,108x,other; flye v. 2.9.2,,1.0,2.0,5306115.0,50.7541,1.0,5154153.0,95.0,22.0,,5403.0,99.7,98.9,,100.0,,Infected Human Urine,,2022-10-13,2022.0,,USA,,,,North America,"USA: Dallas, Texas",,Homo sapiens,Human,Female,72,Recurrent Urinary Tract Infection,Human,,,host_description:Post-menopausal human female;host_disease_stage:Recurrent,collected_by:Jacob Hogins,,2024-01-31T19:17:03.563Z,2024-01-31T19:17:03.563Z
562.15267,Escherichia coli 99E3116,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,99E3116,O45:H2,,EHEC,"MLST.Escherichia_coli_2.135,MLST.Escherichia_coli_1.5266",,,,,,,,,,,,,,,,Good,2024-05-29T00:00:00Z,,,PRJNA935790,SAMN37037278,,,"CP157168,CP157169",,,Oxford Nanopore PromethION,247x,Flye v. 2.9.3,,1.0,2.0,5477568.0,50.662502,1.0,5403413.0,96.0,22.0,,5884.0,99.7,97.1,2.1,99.6,,stool,,1999,1999.0,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,,,2024-07-08T02:57:47.637Z,2024-07-08T02:57:47.637Z
562.152671,Escherichia coli 99E2750,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,99E2750,O45:H2,,EHEC,MLST.Escherichia_coli_2.135,,,,,,,,,,,,,,,,Good,2024-05-29T00:00:00Z,,,PRJNA935790,SAMN37037279,,,"CP157170,CP157171",,,Oxford Nanopore PromethION,245x,Flye v. 2.9.3,,1.0,2.0,5400602.0,50.66661,1.0,5357681.0,96.0,22.0,,5714.0,99.9,97.7,1.3,99.3,,stool,,1999,1999.0,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,,,2024-07-08T02:55:46.195Z,2024-07-08T02:55:46.195Z
562.17359,Escherichia coli strain 81009,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,81009,O25b:H4,,ExPEC,MLST.ecoli_achtman_4.131,,,,,,,,,,,,,,,,Good,2017-05-24T00:00:00Z,,,PRJNA383781,SAMN06808253,GCA_002157245.1,,"CP021179,CP021180",Arsanis Biosciences GmbH,Complete,PacBio,275.0x,Celera Assembler v. HGAP4,,1.0,2.0,5147804.0,50.8,1.0,5012084.0,87.0,8.0,,5116.0,99.8,98.2,,100.0,,urine,,2009-10-25,2009.0,,United Arab Emirates,,,,Asia,"United Arab Emirates: Tawam Hospital, Al Ain",,"Human, Homo sapiens",Human,Male,76,Bacteriuria,Human,,,,collected_by:Sylvia El Kurdi,"Finished quality genome assembly of Escherichia coli 81009, an ST131-O25b:H4 prototype with multi-drug resistance phenotype",2017-07-21T20:56:47.486Z,2017-07-21T20:56:47.486Z
562.28183,Escherichia coli strain BH100L,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,BH100L,,,UPEC,MLST.ecoli_achtman_4.127,,,,,,,,,,,,,,,,Good,2018-01-17T00:00:00Z,,,PRJNA389912,SAMN08118424,GCA_002887715.1,,CP025716,UFMG,Complete,Illumina HiSeq,888.0x,SPAdes v. 2.9,,,1.0,5033214.0,50.53016,1.0,5033214.0,83.0,15.0,,5014.0,99.6,97.5,1.1,96.7,,urine,"isolated from a patient with urinary tract infection in Belo Horizonte, Brazil",1974,1974.0,,Brazil,,,,South America,Brazil: Belo Horizonte,,"Human, Homo sapiens",Human,Female,,Urinary tract infection,Human,,,,collected_by:Edmar Chartone Souza,"Escherichia coli BH100 was isolated from a patient with urinary tract infection in Belo Horizonte, Brazil.",2018-05-25T18:51:26.538Z,2018-05-25T18:51:26.538Z
562.28203,Escherichia coli strain BH100N,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,BH100N,,,UPEC,MLST.ecoli_achtman_4.127,,,,,,,,,,,,,,,,Good,2018-01-26T00:00:00Z,,,PRJNA389912,SAMN08272629,GCA_002900305.1,,CP025703,UFMG,Complete,Illumina HiSeq,368.0x,SPAdes v. 2.9,,,1.0,5116034.0,50.436626,1.0,5116034.0,93.0,15.0,,5129.0,100.0,97.3,2.6,97.8,,urine,"isolated from a patient with urinary tract infection in Belo Horizonte, Brazil",1974,1974.0,,Brazil,,,,South America,Brazil: Belo Horizonte,,"Human, Homo sapiens",Human,Female,,Urinary tract infection,Human,,,,collected_by:Edmar Chartone Souza,"Escherichia coli BH100 was isolated from a patient with urinary tract infection in Belo Horizonte, Brazil.",2018-05-25T20:12:16.671Z,2018-05-25T20:12:16.671Z
562.28391,Escherichia coli strain FHI_NMBU_03,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,FHI_NMBU_03,O81:H6,,ExPEC/IPEC,MLST.ecoli_achtman_4.28,,,,,,,,,,,,,,,,Good,2018-02-06T00:00:00Z,,,PRJNA362852,SAMN06250205,GCA_002951855.1,,"CP019455,CP019456",Norwegian University of Life Sciences,Complete,Oxford Nanopore MinION; Illumina MiSeq,21.6x,CANU v. DEC-2016,,1.0,2.0,4844877.0,50.628242,1.0,4685056.0,84.0,8.0,,4957.0,99.9,99.2,0.4,99.3,,Fecal sample,,2012-09,2012.0,,Norway,,,,Europe,Norway: south east,,"Human, Homo sapiens",Human,,,Diarrhea,Human,,,host_disease_outcome:recovery,collected_by:Norwegian Institute of Public Health,Sequence characterization of hybrid IPEC/ExPEC isolates of Escherichia coli,2018-05-26T02:00:26.111Z,2018-05-26T02:00:26.111Z
562.28692,Escherichia coli strain 2015C-3163,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,2015C-3163,O103:H2,,STEC,MLST.ecoli_achtman_4.17,,,,,,,,,,,,,,,,Good,2018-03-26T00:00:00Z,,,PRJNA218110,SAMN08579553,GCA_003017375.1,,"CP027219,CP027220",CDC,Complete,PacBio,73.109x,HGAP v. 3,,1.0,2.0,5594293.0,50.68857,1.0,5500189.0,97.0,22.0,,5784.0,99.9,99.3,0.1,100.0,,stool,,2014-06,2014.0,,,,,,,,,"Human, Homo sapiens",Human,,,,Human,,,,,PulseNet STEC genome reference library,2018-05-26T07:56:39.299Z,2018-05-26T07:56:39.299Z
562.28693,Escherichia coli strain 2015C-3101,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,2015C-3101,O111:H8,,STEC,MLST.ecoli_achtman_4.16,,,,,,,,,,,,,,,,Good,2018-03-26T00:00:00Z,,,PRJNA218110,SAMN08579554,GCA_003017455.1,,"CP027221,CP027222,CP027223",CDC,Complete,PacBio,70.272x,HGAP v. 3,,2.0,3.0,5434211.0,50.56147,1.0,5313278.0,108.0,22.0,,5643.0,99.9,98.1,0.7,100.0,,stool,,2014-07,2014.0,,,,,,,,,"Human, Homo sapiens",Human,,,,Human,,,,,PulseNet STEC genome reference library,2018-05-26T07:56:46Z,2018-05-26T07:56:46Z
562.28695,Escherichia coli strain 2014C-4135,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,2014C-4135,O113:H21,,STEC,MLST.ecoli_achtman_4.56,,,,,,,,,,,,,,,,Good,2018-03-26T00:00:00Z,,,PRJNA218110,SAMN08579556,GCA_003017615.1,,"CP027310,CP027311",CDC,Complete,PacBio,110.963x,HGAP v. 3,,1.0,2.0,5082486.0,50.76199,1.0,4949048.0,94.0,22.0,,5057.0,99.9,98.4,2.0,100.0,,stool,,2014-05,2014.0,,,,,,,,,"Human, Homo sapiens",Human,,,,Human,,,,,PulseNet STEC genome reference library,2018-05-26T07:58:10.313Z,2018-05-26T07:58:10.313Z
562.28697,Escherichia coli strain 2013C-3033,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,2013C-3033,O146:H21,,STEC,MLST.ecoli_achtman_4.442,,,,,,,,,,,,,,,,Good,2018-03-26T00:00:00Z,,,PRJNA218110,SAMN08579559,GCA_003017765.1,,"CP027323,CP027324",CDC,Complete,PacBio,230.753x,HGAP v. 3,,1.0,2.0,5553868.0,50.78079,1.0,5426201.0,96.0,22.0,,5650.0,99.9,99.0,,100.0,,stool,,,,,,,,,,,,"Human, Homo sapiens",Human,,,,Human,,,,,PulseNet STEC genome reference library,2018-05-26T07:59:51.231Z,2018-05-26T07:59:51.231Z
562.28698,Escherichia coli strain 2013C-4830,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,2013C-4830,O165:H25,,STEC,MLST.ecoli_achtman_4.119,,,,,,,,,,,,,,,,Good,2018-03-26T00:00:00Z,,,PRJNA218110,SAMN08579560,GCA_003017805.1,,"CP027325,CP027326,CP027327",CDC,Complete,PacBio,122.932x,HGAP v. 3,,2.0,3.0,5303516.0,50.608105,1.0,5135675.0,105.0,22.0,,5639.0,99.6,98.5,3.0,100.0,,,,2013-10,2013.0,,,,,,,,,"Human, Homo sapiens",Human,,,,Human,,,,,PulseNet STEC genome reference library,2018-05-26T07:59:45.153Z,2018-05-26T07:59:45.153Z
562.28699,Escherichia coli strain 2014C-3741,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,2014C-3741,O174:H8,,STEC,MLST.ecoli_achtman_4.13,,,,,,,,,,,,,,,,Good,2018-03-26T00:00:00Z,,,PRJNA218110,SAMN08579561,GCA_003017885.1,,"CP027328,CP027329,CP027330",CDC,Complete,PacBio,197.393x,Canu v. 1.6,,2.0,3.0,5626021.0,50.67876,1.0,5394779.0,90.0,22.0,,5754.0,99.7,98.3,0.4,100.0,,,,2013-10,2013.0,,,,,,,,,"Human, Homo sapiens",Human,,,,Human,,,,,PulseNet STEC genome reference library,2018-05-26T08:00:57.487Z,2018-05-26T08:00:57.487Z
562.287,Escherichia coli strain 2014C-3051,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,2014C-3051,O71:H11,,STEC,MLST.ecoli_achtman_4.21,,,,,,,,,,,,,,,,Good,2018-03-26T00:00:00Z,,,PRJNA218110,SAMN08579564,GCA_003017915.1,,"CP027338,CP027339",CDC,Complete,PacBio,92.732x,HGAP v. 3,,1.0,2.0,5690119.0,50.64274,1.0,5597475.0,101.0,22.0,,5975.0,99.4,97.6,1.8,100.0,,stool,,2013-03,2013.0,,,,,,,,,"Human, Homo sapiens",Human,,,,Human,,,,,PulseNet STEC genome reference library,2018-05-26T08:01:14.110Z,2018-05-26T08:01:14.110Z
562.28705,Escherichia coli strain 2013C-4404,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,2013C-4404,O91:H14,,STEC,MLST.ecoli_achtman_4.33,,,,,,,,,,,,,,,,Good,2018-03-26T00:00:00Z,,,PRJNA218110,SAMN08579575,GCA_003018015.1,,"CP027376,CP027377,CP027378,CP027379",CDC,Complete,PacBio,166.017x,HGAP v. 3,,3.0,4.0,5297965.0,50.770947,1.0,5009822.0,89.0,22.0,,5699.0,99.9,95.9,7.0,100.0,,stool,,2013-08,2013.0,,,,,,,,,"Human, Homo sapiens",Human,,,,Human,,,,,PulseNet STEC genome reference library;many frameshifted proteins,2018-05-26T08:01:03.378Z,2018-05-26T08:01:03.378Z
562.28708,Escherichia coli strain 2013C-3492,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,2013C-3492,O172:H25,,STEC,MLST.ecoli_achtman_4.660,,,,,,,,,,,,,,,,Good,2018-03-26T00:00:00Z,,,PRJNA218110,SAMN08579580,GCA_003018075.1,,"CP027445,CP027446",CDC,Complete,PacBio,93.11x,HGAP v. 3,,1.0,2.0,5270374.0,50.618874,1.0,5196105.0,100.0,22.0,,5603.0,99.8,98.6,1.6,100.0,,stool,,2013-03,2013.0,,,,,,,,,"Human, Homo sapiens",Human,,,,Human,,,,,PulseNet STEC genome reference library,2018-05-26T08:01:27.894Z,2018-05-26T08:01:27.894Z
562.28716,Escherichia coli strain 2012C-4502,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,2012C-4502,O185:H28,,STEC,MLST.ecoli_achtman_4.658,,,,,,,,,,,,,,,,Good,2018-03-26T00:00:00Z,,,PRJNA218110,SAMN08579579,GCA_003018255.1,,"CP027440,CP027441",CDC,Complete,PacBio,127.87x,HGAP v. 3,,1.0,2.0,5066380.0,50.918762,1.0,4892666.0,93.0,22.0,,5022.0,99.9,98.7,1.1,100.0,,stool,,2012-09,2012.0,,,,,,,,,"Human, Homo sapiens",Human,,,,Human,,,,,PulseNet STEC genome reference library,2018-05-26T08:01:20.143Z,2018-05-26T08:01:20.143Z
562.28721,Escherichia coli strain 00-3076,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,00-3076,O113:H21,,STEC,MLST.ecoli_achtman_4.223,,,,,,,,,,,,,,,,Good,2018-03-26T00:00:00Z,,,PRJNA218110,SAMN08579602,GCA_003018355.1,,"CP027584,CP027585",CDC,Complete,PacBio,186.121x,HGAP v. 3,,1.0,2.0,5158555.0,50.772495,1.0,4997979.0,95.0,22.0,,5135.0,99.9,99.5,,100.0,,urine,,2000,2000.0,,,,,,,,,"Human, Homo sapiens",Human,,,,Human,,,,,PulseNet STEC genome reference library,2018-05-26T08:02:24.277Z,2018-05-26T08:02:24.277Z
562.28723,Escherichia coli strain 2013C-3304,,562,131567;2;3379134;1224;1236;91347;543;561;562,cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli,Bacteria,Pseudomonadati,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Complete,2013C-3304,O71:H8,,STEC,MLST.ecoli_achtman_4.2836,,,,,,,,,,,,,,,,Good,2018-03-26T00:00:00Z,,,PRJNA218110,SAMN08579606,GCA_003018415.1,,"CP027593,CP027594,CP027595,CP027596",CDC,Complete,PacBio,112.231x,HGAP v. 3,,3.0,4.0,5448869.0,50.678253,1.0,5310050.0,108.0,22.0,,5636.0,99.9,98.7,1.5,100.0,,stool,,2013-01,2013.0,,,,,,,,,"Human, Homo sapiens",Human,,,,Human,,,,,PulseNet STEC genome reference library,2018-05-26T08:02:58.887Z,2018-05-26T08:02:58.887Z
